Date/Time,CORE_BOTTOM SUB CAT:Water Use Connections Plant Hot Water Energy [J](Hourly),CORE_MID SUB CAT:Water Use Connections Plant Hot Water Energy [J](Hourly),CORE_TOP SUB CAT:Water Use Connections Plant Hot Water Energy [J](Hourly),DATACENTER_EXTRAWATERHEATC:Heating Coil Heating Rate [W](Hourly),CORE_BOTTOM VAV BOX REHEAT COIL:Heating Coil Heating Rate [W](Hourly),CORE_MID VAV BOX REHEAT COIL:Heating Coil Heating Rate [W](Hourly),CORE_TOP VAV BOX REHEAT COIL:Heating Coil Heating Rate [W](Hourly),PERIMETER_BOT_ZN_3 VAV BOX REHEAT COIL:Heating Coil Heating Rate [W](Hourly),PERIMETER_BOT_ZN_2 VAV BOX REHEAT COIL:Heating Coil Heating Rate [W](Hourly),PERIMETER_BOT_ZN_1 VAV BOX REHEAT COIL:Heating Coil Heating Rate [W](Hourly),PERIMETER_BOT_ZN_4 VAV BOX REHEAT COIL:Heating Coil Heating Rate [W](Hourly),PERIMETER_MID_ZN_3 VAV BOX REHEAT COIL:Heating Coil Heating Rate [W](Hourly),PERIMETER_MID_ZN_2 VAV BOX REHEAT COIL:Heating Coil Heating Rate [W](Hourly),PERIMETER_MID_ZN_1 VAV BOX REHEAT COIL:Heating Coil Heating Rate [W](Hourly),PERIMETER_MID_ZN_4 VAV BOX REHEAT COIL:Heating Coil Heating Rate [W](Hourly),PERIMETER_TOP_ZN_3 VAV BOX REHEAT COIL:Heating Coil Heating Rate [W](Hourly),PERIMETER_TOP_ZN_2 VAV BOX REHEAT COIL:Heating Coil Heating Rate [W](Hourly),PERIMETER_TOP_ZN_1 VAV BOX REHEAT COIL:Heating Coil Heating Rate [W](Hourly),PERIMETER_TOP_ZN_4 VAV BOX REHEAT COIL:Heating Coil Heating Rate [W](Hourly),CAV_BAS_HEATC:Heating Coil Heating Rate [W](Hourly),VAV_BOT WITH REHEAT_HEATC:Heating Coil Heating Rate [W](Hourly),VAV_MID WITH REHEAT_HEATC:Heating Coil Heating Rate [W](Hourly),VAV_TOP WITH REHEAT_HEATC:Heating Coil Heating Rate [W](Hourly),CAV_BAS_COOLC:Cooling Coil Total Cooling Rate [W](Hourly),VAV_BOT WITH REHEAT_COOLC:Cooling Coil Total Cooling Rate [W](Hourly),VAV_MID WITH REHEAT_COOLC:Cooling Coil Total Cooling Rate [W](Hourly),VAV_TOP WITH REHEAT_COOLC:Cooling Coil Total Cooling Rate [W](Hourly),HEAT PUMP COOLING MODE AIRLOOP DATACENTER BASEMENT:Cooling Coil Total Cooling Rate [W](Hourly),HEAT PUMP COOLING MODE AIRLOOP DATACENTER BOT:Cooling Coil Total Cooling Rate [W](Hourly),HEAT PUMP COOLING MODE AIRLOOP DATACENTER MID:Cooling Coil Total Cooling Rate [W](Hourly),HEAT PUMP COOLING MODE AIRLOOP DATACENTER TOP:Cooling Coil Total Cooling Rate [W](Hourly),HEAT PUMP HEATING MODE AIRLOOP DATACENTER BASEMENT:Heating Coil Heating Rate [W](Hourly),HEAT PUMP HEATING MODE AIRLOOP DATACENTER BOT:Heating Coil Heating Rate [W](Hourly),HEAT PUMP HEATING MODE AIRLOOP DATACENTER MID:Heating Coil Heating Rate [W](Hourly),HEAT PUMP HEATING MODE AIRLOOP DATACENTER TOP:Heating Coil Heating Rate [W](Hourly),DATACENTER_EXTRAELECHEATC:Heating Coil Heating Rate [W](Hourly),HEAT PUMP DX SUPP HEATING COIL AIRLOOP DATACENTER BASEMENT:Heating Coil Heating Rate [W](Hourly),HEAT PUMP DX SUPP HEATING COIL AIRLOOP DATACENTER BOT:Heating Coil Heating Rate [W](Hourly),HEAT PUMP DX SUPP HEATING COIL AIRLOOP DATACENTER MID:Heating Coil Heating Rate [W](Hourly),HEAT PUMP DX SUPP HEATING COIL AIRLOOP DATACENTER TOP:Heating Coil Heating Rate [W](Hourly) 
 07/28  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5720.487925112975,51958.53398540032,5018.727464586561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/28  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153346.5193970738,5724.8163758649729,51771.6719102657,4970.429259958314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/28  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150566.60358162304,5726.129804665178,51593.30805330554,4924.389809644482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/28  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,853.1332343414027,10.472745509113852,0.0,0.0,196651.7109077164,5704.917701770774,51420.38082090204,4879.125584884034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/28  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3211.7279715413449,116.13748719435648,0.0,0.0,49075.415202039505,5677.076021811275,51330.9895370705,4843.060262985958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/28  06:00:00,1493324.4700486426,14933244.700486422,1493324.4700486426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1961.663576690462,4194.083244810278,35216.84740165827,3124.9516832723536,0.0,5625.830705076524,50988.53420575603,4791.617598499449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/28  07:00:00,4053309.275846314,40533092.758463148,4053309.275846314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8943.69233012894,72202.48326410237,7048.745698005222,19821.184060232223,5587.629879602929,50334.49011092021,4721.210709833032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/28  08:00:00,7466622.350243211,74666223.5024321,7466622.350243211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6158.5841042146889,24350.913532608578,171628.93400503169,13735.62676772294,65495.48703727545,5645.902085526234,51032.64409507393,4824.258517785275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/28  09:00:00,7933843.189181856,79338431.89181859,7933843.189181856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16340.138471576769,36704.108442973804,273876.0747966319,22715.672767704124,114068.86187989393,5695.275719881596,52117.04359577925,5025.079828237381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/28  10:00:00,8100897.556936746,81008975.56936747,8100897.556936746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26721.723575687007,48105.995842613745,359314.0880508541,33046.75362570502,155713.888430906,5718.09591815693,52795.60274306228,5180.638560926677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/28  11:00:00,9768653.06857544,97686530.68575442,9768653.06857544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30582.72792733589,51635.00314792888,386875.84523523136,37578.75023547564,169386.48729632799,5731.133555385386,53277.32821099839,5297.398922117049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/28  12:00:00,11844879.54913609,118448795.49136089,11844879.54913609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27203.502324184028,46063.10065788702,339047.5712448431,35039.04368782373,165348.3504372964,5737.971929246786,53570.00011066842,5377.621737299275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/28  13:00:00,11219395.300859077,112193953.00859079,11219395.300859077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30483.946194828943,51225.96934810249,386956.9172047355,41381.55003889613,161823.32083377985,5742.027631587122,53749.35564720608,5431.436767380069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/28  14:00:00,7058232.3666125149,70582323.66612514,7058232.3666125149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29295.402398092658,51069.66510224837,384883.0107760708,42877.031262003,155015.85009886299,5755.66431885013,54122.73693293591,5488.9794360326609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/28  15:00:00,6856316.695410997,68563166.95410997,6856316.695410997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26298.286133167916,49803.33095898995,385257.99282706508,43055.33336549967,143641.89614806869,5800.717892741774,54802.05326103276,5559.061287995188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/28  16:00:00,9138398.38842943,91383983.88429427,9138398.38842943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23627.216168173927,48472.38142481543,381575.87771369479,42633.537106050564,132538.71072915247,5867.331870895471,55487.111475136655,5621.573143977636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/28  17:00:00,5398263.431570809,53982634.3157081,5398263.431570809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11304.837470900316,32260.362822072708,252187.798881501,27922.49175338146,115033.95941221186,5881.2713462939359,55694.01231177102,5643.2695867139259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/28  18:00:00,4358981.140745703,43589811.407457027,4358981.140745703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1894.8971671364832,22858.298984440935,195367.02341912196,19683.936833635267,91136.34588375276,5916.994608499476,56128.704085502744,5680.724672112118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/28  19:00:00,3113239.3415387936,31132393.415387937,3113239.3415387936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16630.51274966329,142878.64669800958,14239.153766989511,64782.696933965526,6020.433165860995,57184.11544535304,5769.808555905066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/28  20:00:00,3528484.176110344,35284841.76110343,3528484.176110344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10680.517753728776,92989.04560825766,9255.088200496519,37307.31596445295,5856.829481452056,55659.17571363241,5590.531277992741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/28  21:00:00,1682342.6021588753,16823426.021588755,1682342.6021588753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6696.2376528724639,59864.56774826744,5981.637339932159,11609.724850319582,5680.394500734984,53559.845431362395,5337.351596542591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/28  22:00:00,1065403.9007177226,10654039.007177225,1065403.9007177226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245628.02394703753,5628.869586019452,52342.73037600237,5162.395893268662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/28  23:00:00,1066660.33574903,10666603.357490302,1066660.33574903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,294635.9575636923,5676.009934167465,52235.395102995164,5102.968754110956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/28  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,294585.2132961907,5705.883861743728,52160.79713492984,5054.171547220835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/29  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,294529.06253367129,5713.130861900533,51908.131175758586,4990.343208713695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/29  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,294474.1738312962,5710.856119275242,51589.26708762728,4920.479816411308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/29  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,294422.7537749514,5707.11333796016,51298.032452265645,4854.327778383417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/29  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,685.689588067581,0.0,0.0,0.0,0.9637947207417147,5686.2970675947649,51036.185594064824,4792.317549913954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/29  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2632.0965150472018,0.0,0.0,0.0,0.0,5648.424440246602,50802.80045036389,4734.536758229473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/29  06:00:00,1493180.467235163,14931804.672351633,1493180.467235163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.590678063982243,174.6572960575661,0.0,0.0,0.0,0.0,0.0,1967.0143025370742,351.4374101346093,2595.7603345599916,235.5193252990075,0.0,5601.062732952611,50452.39574677523,4680.458883123194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/29  07:00:00,2346426.448512398,23464264.485123978,2346426.448512398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193.0314592876097,0.0,0.0,0.0,0.0,0.0,0.0,3238.804002222572,27711.203769281146,2700.968806988762,0.0,5550.754985256873,49668.23614200029,4596.707239110503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/29  08:00:00,3199672.4297896337,31996724.29789634,3199672.4297896337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11766.65261294836,95592.44897179371,9188.558236756244,32719.154505907456,5558.371715372829,49552.17643623462,4603.4625718110059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/29  09:00:00,4479541.401705488,44795414.01705488,4479541.401705488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2986.8890859593977,21726.055817120363,186090.9389517019,18089.468341819076,92380.0241994391,5577.056137260793,49802.308704364266,4680.377882672168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/29  10:00:00,4052918.4110668699,40529184.110668707,4052918.4110668699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14368.68292833607,30352.966141101944,268981.2981107963,26524.842327655944,141127.8739964514,5591.938472409026,50019.51357103537,4767.800570097012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/29  11:00:00,4867755.253798115,48677552.537981148,4867755.253798115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20417.580529817056,33443.876051400934,303051.53425337138,29973.14120035441,161712.07309556887,5604.338435042332,50211.92114726212,4854.65481712428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/29  12:00:00,4149476.7764644098,41494767.7646441,4149476.7764644098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19616.47360695894,31540.70805422544,299151.45704052076,29851.12913921657,165383.9900628218,5594.315185939807,50102.553379823454,4904.736664352546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/29  13:00:00,3945131.6991585365,39451316.991585377,3945131.6991585365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21147.320461870633,32625.118684578705,308857.4086135269,30906.533270118496,168707.20445638087,5578.867075738847,49821.611250796275,4926.504022671791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/29  14:00:00,3104987.7927307158,31049877.92730715,3104987.7927307158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18101.08860747035,32146.674598698544,296266.8054298021,29646.143337354424,161272.69218121575,5580.378054811234,49835.38488614146,4967.687326023373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/29  15:00:00,2694050.3309417676,26940503.309417674,2694050.3309417676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11031.809140266254,29732.26759447402,263981.6597579348,26240.825702670456,141491.35120745094,5613.443027861551,50678.45605098223,5080.0630162725169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/29  16:00:00,2906556.5963422798,29065565.9634228,2906556.5963422798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4145.125200979887,26662.792954023433,240383.5359808337,23874.09178585673,120078.19727863845,5661.113181800935,51875.53537020559,5217.52386070242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/29  17:00:00,1486540.0426132305,14865400.426132307,1486540.0426132305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18644.215487139314,175939.78846483973,17572.690733492364,95745.2378511746,5731.128625829028,52784.312717612476,5307.333694496336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/29  18:00:00,1493180.4672351629,14931804.672351633,1493180.4672351629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10834.350536363332,101019.86605813488,9672.44493950603,65563.27970109869,5896.032824926154,54229.49683645815,5435.423629097557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/29  19:00:00,1493180.467235163,14931804.67235163,1493180.467235163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6055.328368041845,57307.41751231187,1713.38502781461,121212.59865091897,6047.752567959601,55847.778460622976,5576.904776703566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/29  20:00:00,1493180.4672351629,14931804.672351633,1493180.4672351629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3026.1495640033465,0.0,0.0,244830.8089538565,5891.827201080629,54621.20399117776,5465.771443397231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/29  21:00:00,1919803.45787378,19198034.578737808,1919803.45787378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5738.661397274648,53116.24089698267,5249.1146345508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/29  22:00:00,1066557.4765965448,10665574.765965449,1066557.4765965448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5716.188695097636,52153.47964483646,5081.845644400194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/29  23:00:00,1066557.4765965448,10665574.765965449,1066557.4765965448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5709.959604080866,51546.8616945631,4965.024706676017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/29  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244834.34318333158,5706.171163561015,51102.50949094468,4874.694287138729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/30  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293684.3830552725,5702.792837025066,50736.197927940586,4799.054400932644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/30  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293670.482748995,5699.3214261754069,50412.91814209384,4732.28874903832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/30  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293669.7406503,5696.421206165956,50142.31969074023,4673.74051905814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/30  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293680.04095006207,5694.504332391676,49926.267632139694,4622.188294944308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/30  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293691.1110794859,5693.4555923564889,49750.5064391086,4575.289092087961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/30  06:00:00,1493059.414774,14930594.147739999,1493059.414774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293690.0832432752,5695.069735790428,49636.32569907594,4535.9214857755409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/30  07:00:00,853176.8084422855,8531768.084422855,853176.8084422855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,678.4575623861825,0.0,0.0,244755.61377357096,5707.402471816734,49729.87496535417,4528.9094625712209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/30  08:00:00,853176.8084422856,8531768.084422855,853176.8084422856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4905.368807026553,15501.798419082597,0.0,103494.57996391354,5700.872341338923,49974.14940428784,4564.246311518588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/30  09:00:00,853176.8084422856,8531768.084422855,853176.8084422856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6314.6974411248379,57826.66975582714,3930.7730590573048,76824.67302628349,5660.712259125047,49802.70430684198,4635.067984948221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/30  10:00:00,853176.8084422856,8531768.084422855,853176.8084422856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10415.792865949335,98939.48793053819,5356.093244991263,96049.09266916507,5638.122826803857,49176.55156748957,4677.46505491099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
