Date/Time,InteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly) 
 01/21  12:00:00,489570806.8855553,895053167.7069953 
 01/21  13:00:00,489435631.3812308,895053167.7069953 
 01/21  14:00:00,489506738.87402907,895053167.7069953 
 01/21  15:00:00,489829187.8653916,895053167.7069953 
 01/21  16:00:00,490600646.1366417,895053167.7069953 
 01/21  17:00:00,494232219.6990633,895053167.7069953 
 01/21  18:00:00,498144082.57633218,895053167.7069953 
 01/21  19:00:00,260862061.9452358,530029939.0677935 
 01/21  20:00:00,263820706.4686827,530029939.0677935 
 01/21  21:00:00,263820706.4686827,530029939.0677935 
 01/21  22:00:00,263820706.4686827,530029939.0677935 
 01/21  23:00:00,263820706.4686827,530029939.0677935 
 01/21  24:00:00,263820706.4686827,530029939.0677935 
 01/22  01:00:00,245515387.65196867,479754243.47684499 
 01/22  02:00:00,245515387.65196867,479754243.47684499 
 01/22  03:00:00,245515387.65196867,479754243.47684499 
 01/22  04:00:00,245515387.65196867,479754243.47684499 
 01/22  05:00:00,245515387.65196867,479754243.47684499 
 01/22  06:00:00,245515387.65196867,479754243.47684499 
 01/22  07:00:00,245515387.65196867,479754243.47684499 
 01/22  08:00:00,245211154.52769984,479754243.47684499 
 01/22  09:00:00,348282497.97967097,691307517.4197934 
 01/22  10:00:00,348072473.634795,691307517.4197934 
 01/22  11:00:00,348134067.73088249,691307517.4197934 
 01/22  12:00:00,347901726.6805293,691307517.4197934 
 01/22  13:00:00,347879197.42980858,691307517.4197934 
 01/22  14:00:00,347834138.928367,691307517.4197934 
 01/22  15:00:00,348482513.9283799,691307517.4197934 
 01/22  16:00:00,349240133.23724928,691307517.4197934 
 01/22  17:00:00,245249107.46332575,479754243.47684499 
 01/22  18:00:00,245515387.65196867,479754243.47684499 
 01/22  19:00:00,245515387.65196867,479754243.47684499 
 01/22  20:00:00,245515387.65196867,479754243.47684499 
 01/22  21:00:00,245515387.65196867,479754243.47684499 
 01/22  22:00:00,245515387.65196867,479754243.47684499 
 01/22  23:00:00,245515387.65196867,479754243.47684499 
 01/22  24:00:00,245515387.65196867,479754243.47684499 
 01/23  01:00:00,263820706.4686827,530029939.0677935 
 01/23  02:00:00,263820706.4686827,530029939.0677935 
 01/23  03:00:00,263820706.4686827,530029939.0677935 
 01/23  04:00:00,263820706.4686827,530029939.0677935 
 01/23  05:00:00,263820706.4686827,530029939.0677935 
 01/23  06:00:00,263820706.4686827,530029939.0677935 
 01/23  07:00:00,263820706.4686827,530029939.0677935 
 01/23  08:00:00,395377409.38515868,963413257.5306101 
 01/23  09:00:00,702047004.8974956,1236853616.8250707 
 01/23  10:00:00,696389865.1742489,1236853616.8250707 
 01/23  11:00:00,695354478.332614,1236853616.8250707 
 01/23  12:00:00,695253096.7043707,1236853616.8250707 
 01/23  13:00:00,695253096.7043707,1236853616.8250707 
 01/23  14:00:00,694912913.5631569,1236853616.8250707 
 01/23  15:00:00,695138248.7937129,1236853616.8250707 
 01/23  16:00:00,695852823.2577496,1236853616.8250707 
 01/23  17:00:00,325648289.3267076,826693077.8833808 
 01/23  18:00:00,328166048.16519817,826693077.8833808 
 01/23  19:00:00,328166048.16519817,826693077.8833808 
 01/23  20:00:00,328166048.16519817,826693077.8833808 
 01/23  21:00:00,328166048.16519817,826693077.8833808 
 01/23  22:00:00,328166048.16519817,826693077.8833808 
 01/23  23:00:00,337041981.7355389,791858908.6016902 
 01/23  24:00:00,263820706.4686827,530029939.0677935 
 01/24  01:00:00,263820706.4686827,530029939.0677935 
 01/24  02:00:00,263820706.4686827,530029939.0677935 
 01/24  03:00:00,263820706.4686827,530029939.0677935 
 01/24  04:00:00,263820706.4686827,530029939.0677935 
 01/24  05:00:00,263820706.4686827,530029939.0677935 
 01/24  06:00:00,263820706.4686827,530029939.0677935 
 01/24  07:00:00,263820706.4686827,530029939.0677935 
 01/24  08:00:00,393441162.9751135,963413257.5306101 
 01/24  09:00:00,696550745.5949544,1236853616.8250707 
 01/24  10:00:00,695861386.473831,1236853616.8250707 
 01/24  11:00:00,695861386.473831,1236853616.8250707 
 01/24  12:00:00,695658623.2173443,1236853616.8250707 
 01/24  13:00:00,695919996.7043837,1236853616.8250707 
 01/24  14:00:00,695847920.1914167,1236853616.8250707 
 01/24  15:00:00,695304973.7937161,1236853616.8250707 
 01/24  16:00:00,696137906.1957251,1236853616.8250707 
 01/24  17:00:00,324683248.2719716,826693077.8833808 
 01/24  18:00:00,328149271.06359758,826693077.8833808 
 01/24  19:00:00,328166048.16519817,826693077.8833808 
 01/24  20:00:00,328166048.16519817,826693077.8833808 
 01/24  21:00:00,328166048.16519817,826693077.8833808 
 01/24  22:00:00,328166048.16519817,826693077.8833808 
 01/24  23:00:00,337041981.7355389,791858908.6016902 
 01/24  24:00:00,263820706.4686827,530029939.0677935 
 01/25  01:00:00,263820706.4686827,530029939.0677935 
 01/25  02:00:00,263820706.4686827,530029939.0677935 
 01/25  03:00:00,263820706.4686827,530029939.0677935 
 01/25  04:00:00,263820706.4686827,530029939.0677935 
 01/25  05:00:00,263820706.4686827,530029939.0677935 
 01/25  06:00:00,263820706.4686827,530029939.0677935 
 01/25  07:00:00,263820706.4686827,530029939.0677935 
 01/25  08:00:00,394023664.2512623,963413257.5306101 
 01/25  09:00:00,698151045.1953678,1236853616.8250707 
 01/25  10:00:00,696232579.8467436,1236853616.8250707 
 01/25  11:00:00,695253096.7043707,1236853616.8250707 
 01/25  12:00:00,695253096.7043707,1236853616.8250707 
 01/25  13:00:00,694847570.1913971,1236853616.8250707 
 01/25  14:00:00,694644806.9349102,1236853616.8250707 
 01/25  15:00:00,696446114.1705681,1236853616.8250707 
 01/25  16:00:00,700770317.5447565,1236853616.8250707 
 01/25  17:00:00,327872130.1055277,826693077.8833808 
 01/25  18:00:00,328166048.16519817,826693077.8833808 
 01/25  19:00:00,328166048.16519817,826693077.8833808 
 01/25  20:00:00,328166048.16519817,826693077.8833808 
 01/25  21:00:00,328166048.16519817,826693077.8833808 
 01/25  22:00:00,328166048.16519817,826693077.8833808 
 01/25  23:00:00,337041981.7355389,791858908.6016902 
 01/25  24:00:00,263820706.4686827,530029939.0677935 
 01/26  01:00:00,263820706.4686827,530029939.0677935 
 01/26  02:00:00,263820706.4686827,530029939.0677935 
 01/26  03:00:00,263820706.4686827,530029939.0677935 
 01/26  04:00:00,263820706.4686827,530029939.0677935 
 01/26  05:00:00,263820706.4686827,530029939.0677935 
 01/26  06:00:00,263820706.4686827,530029939.0677935 
 01/26  07:00:00,263820706.4686827,530029939.0677935 
 01/26  08:00:00,395470034.3851605,963413257.5306101 
 01/26  09:00:00,710904991.6395886,1236853616.8250707 
 01/26  10:00:00,701671354.1024667,1236853616.8250707 
 01/26  11:00:00,695354478.332614,1236853616.8250707 
 01/26  12:00:00,695253096.7043707,1236853616.8250707 
 01/26  13:00:00,694847570.1913971,1236853616.8250707 
 01/26  14:00:00,694811531.9349134,1236853616.8250707 
 01/26  15:00:00,701321302.9586035,1236853616.8250707 
 01/26  16:00:00,711219580.6106109,1236853616.8250707 
 01/26  17:00:00,328166048.16519817,826693077.8833808 
 01/26  18:00:00,328166048.16519817,826693077.8833808 
 01/26  19:00:00,328166048.16519817,826693077.8833808 
 01/26  20:00:00,328166048.16519817,826693077.8833808 
 01/26  21:00:00,328166048.16519817,826693077.8833808 
 01/26  22:00:00,328166048.16519817,826693077.8833808 
 01/26  23:00:00,337041981.7355389,791858908.6016902 
 01/26  24:00:00,263820706.4686827,530029939.0677935 
 01/27  01:00:00,263820706.4686827,530029939.0677935 
 01/27  02:00:00,263820706.4686827,530029939.0677935 
 01/27  03:00:00,263820706.4686827,530029939.0677935 
 01/27  04:00:00,263820706.4686827,530029939.0677935 
 01/27  05:00:00,263820706.4686827,530029939.0677935 
 01/27  06:00:00,263820706.4686827,530029939.0677935 
 01/27  07:00:00,263820706.4686827,530029939.0677935 
 01/27  08:00:00,393075626.99244037,963413257.5306101 
 01/27  09:00:00,696339533.8694472,1236853616.8250707 
 01/27  10:00:00,695861386.473831,1236853616.8250707 
 01/27  11:00:00,695861386.473831,1236853616.8250707 
 01/27  12:00:00,696028111.4738344,1236853616.8250707 
 01/27  13:00:00,696354828.3326339,1236853616.8250707 
 01/27  14:00:00,695949301.8196602,1236853616.8250707 
 01/27  15:00:00,695471698.7937193,1236853616.8250707 
 01/27  16:00:00,696137906.1957251,1236853616.8250707 
 01/27  17:00:00,324632677.2942898,826693077.8833808 
 01/27  18:00:00,328142979.6504974,826693077.8833808 
 01/27  19:00:00,328166048.16519817,826693077.8833808 
 01/27  20:00:00,328166048.16519817,826693077.8833808 
 01/27  21:00:00,328166048.16519817,826693077.8833808 
 01/27  22:00:00,328166048.16519817,826693077.8833808 
 01/27  23:00:00,337041981.7355389,791858908.6016902 
 01/27  24:00:00,263820706.4686827,530029939.0677935 
 01/28  01:00:00,263820706.4686827,530029939.0677935 
 01/28  02:00:00,263820706.4686827,530029939.0677935 
 01/28  03:00:00,263820706.4686827,530029939.0677935 
 01/28  04:00:00,263820706.4686827,530029939.0677935 
 01/28  05:00:00,263820706.4686827,530029939.0677935 
 01/28  06:00:00,263820706.4686827,530029939.0677935 
 01/28  07:00:00,263820706.4686827,530029939.0677935 
 01/28  08:00:00,293947601.60912498,689972898.2361503 
 01/28  09:00:00,492874812.66704609,895053167.7069953 
 01/28  10:00:00,489789548.3340428,895053167.7069953 
 01/28  11:00:00,489435631.3812308,895053167.7069953 
 01/28  12:00:00,489435631.3812308,895053167.7069953 
 01/28  13:00:00,489345514.37834778,895053167.7069953 
 01/28  14:00:00,489165280.3725816,895053167.7069953 
 01/28  15:00:00,489758080.3725934,895053167.7069953 
 01/28  16:00:00,491334720.2385628,895053167.7069953 
 01/28  17:00:00,496994659.23874726,895053167.7069953 
 01/28  18:00:00,498144082.57633218,895053167.7069953 
 01/28  19:00:00,260862061.9452358,530029939.0677935 
 01/28  20:00:00,263820706.4686827,530029939.0677935 
 01/28  21:00:00,263820706.4686827,530029939.0677935 
 01/28  22:00:00,263820706.4686827,530029939.0677935 
 01/28  23:00:00,263820706.4686827,530029939.0677935 
 01/28  24:00:00,263820706.4686827,530029939.0677935 
 01/29  01:00:00,245515387.65196867,479754243.47684499 
 01/29  02:00:00,245515387.65196867,479754243.47684499 
 01/29  03:00:00,245515387.65196867,479754243.47684499 
 01/29  04:00:00,245515387.65196867,479754243.47684499 
 01/29  05:00:00,245515387.65196867,479754243.47684499 
 01/29  06:00:00,245515387.65196867,479754243.47684499 
 01/29  07:00:00,245515387.65196867,479754243.47684499 
 01/29  08:00:00,245515387.65196867,479754243.47684499 
 01/29  09:00:00,350787819.78265759,691307517.4197934 
 01/29  10:00:00,349526446.375845,691307517.4197934 
 01/29  11:00:00,350013448.0988951,691307517.4197934 
 01/29  12:00:00,349372447.03448387,691307517.4197934 
 01/29  13:00:00,349436164.47852477,691307517.4197934 
 01/29  14:00:00,349758920.47764006,691307517.4197934 
 01/29  15:00:00,350516226.26830288,691307517.4197934 
 01/29  16:00:00,351286598.7299591,691307517.4197934 
 01/29  17:00:00,245515387.65196867,479754243.47684499 
 01/29  18:00:00,245515387.65196867,479754243.47684499 
 01/29  19:00:00,245515387.65196867,479754243.47684499 
 01/29  20:00:00,245515387.65196867,479754243.47684499 
 01/29  21:00:00,245515387.65196867,479754243.47684499 
 01/29  22:00:00,245515387.65196867,479754243.47684499 
 01/29  23:00:00,245515387.65196867,479754243.47684499 
 01/29  24:00:00,245515387.65196867,479754243.47684499 
 01/30  01:00:00,263820706.4686827,530029939.0677935 
 01/30  02:00:00,263820706.4686827,530029939.0677935 
 01/30  03:00:00,263820706.4686827,530029939.0677935 
 01/30  04:00:00,263820706.4686827,530029939.0677935 
 01/30  05:00:00,263820706.4686827,530029939.0677935 
 01/30  06:00:00,263820706.4686827,530029939.0677935 
 01/30  07:00:00,263820706.4686827,530029939.0677935 
 01/30  08:00:00,395039842.577551,963413257.5306101 
 01/30  09:00:00,703570555.985482,1236853616.8250707 
 01/30  10:00:00,695962049.0834345,1236853616.8250707 
 01/30  11:00:00,695658623.2173443,1236853616.8250707 
 01/30  12:00:00,695253096.7043707,1236853616.8250707 
 01/30  13:00:00,695253096.7043707,1236853616.8250707 
 01/30  14:00:00,694948951.8196404,1236853616.8250707 
 01/30  15:00:00,694471348.7936996,1236853616.8250707 
 01/30  16:00:00,695637731.1957152,1236853616.8250707 
 01/30  17:00:00,324700025.3735721,826693077.8833808 
 01/30  18:00:00,328149271.06359758,826693077.8833808 
 01/30  19:00:00,328166048.16519817,826693077.8833808 
 01/30  20:00:00,328166048.16519817,826693077.8833808 
 01/30  21:00:00,328166048.16519817,826693077.8833808 
 01/30  22:00:00,328166048.16519817,826693077.8833808 
 01/30  23:00:00,337041981.7355389,791858908.6016902 
 01/30  24:00:00,263820706.4686827,530029939.0677935 
 01/31  01:00:00,263820706.4686827,530029939.0677935 
 01/31  02:00:00,263820706.4686827,530029939.0677935 
 01/31  03:00:00,263820706.4686827,530029939.0677935 
 01/31  04:00:00,263820706.4686827,530029939.0677935 
 01/31  05:00:00,263820706.4686827,530029939.0677935 
 01/31  06:00:00,263820706.4686827,530029939.0677935 
 01/31  07:00:00,263820706.4686827,530029939.0677935 
 01/31  08:00:00,395470034.3851605,963413257.5306101 
 01/31  09:00:00,709044382.399906,1236853616.8250707 
 01/31  10:00:00,703521141.4663383,1236853616.8250707 
 01/31  11:00:00,696893550.9419023,1236853616.8250707 
 01/31  12:00:00,702881170.6671782,1236853616.8250707 
 01/31  13:00:00,702526506.8060048,1236853616.8250707 
 01/31  14:00:00,696817056.8254068,1236853616.8250707 
 01/31  15:00:00,697544652.6929987,1236853616.8250707 
 01/31  16:00:00,704821144.2939279,1236853616.8250707 
 01/31  17:00:00,327532778.9368082,826693077.8833808 
 01/31  18:00:00,328166048.16519817,826693077.8833808 
 01/31  19:00:00,328166048.16519817,826693077.8833808 
 01/31  20:00:00,328166048.16519817,826693077.8833808 
 01/31  21:00:00,328166048.16519817,826693077.8833808 
 01/31  22:00:00,328166048.16519817,826693077.8833808 
 01/31  23:00:00,337041981.7355389,791858908.6016902 
 01/31  24:00:00,263820706.4686827,530029939.0677935 
 02/01  01:00:00,263820706.4686827,530029939.0677935 
 02/01  02:00:00,263820706.4686827,530029939.0677935 
 02/01  03:00:00,263820706.4686827,530029939.0677935 
 02/01  04:00:00,263820706.4686827,530029939.0677935 
 02/01  05:00:00,263820706.4686827,530029939.0677935 
 02/01  06:00:00,263820706.4686827,530029939.0677935 
 02/01  07:00:00,263820706.4686827,530029939.0677935 
 02/01  08:00:00,393824414.1724578,963413257.5306101 
 02/01  09:00:00,698063386.0127741,1236853616.8250707 
 02/01  10:00:00,695962049.0834345,1236853616.8250707 
 02/01  11:00:00,695861386.473831,1236853616.8250707 
 02/01  12:00:00,695658623.2173443,1236853616.8250707 
 02/01  13:00:00,695919996.7043837,1236853616.8250707 
 02/01  14:00:00,695949301.8196602,1236853616.8250707 
 02/01  15:00:00,695406355.4219595,1236853616.8250707 
 02/01  16:00:00,696487565.3378065,1236853616.8250707 
 02/01  17:00:00,324056385.02757969,826693077.8833808 
 02/01  18:00:00,327968518.1576812,826693077.8833808 
 02/01  19:00:00,328166048.16519817,826693077.8833808 
 02/01  20:00:00,328166048.16519817,826693077.8833808 
 02/01  21:00:00,328166048.16519817,826693077.8833808 
 02/01  22:00:00,328166048.16519817,826693077.8833808 
 02/01  23:00:00,337041981.7355389,791858908.6016902 
 02/01  24:00:00,263820706.4686827,530029939.0677935 
 02/02  01:00:00,263820706.4686827,530029939.0677935 
 02/02  02:00:00,263820706.4686827,530029939.0677935 
 02/02  03:00:00,263820706.4686827,530029939.0677935 
 02/02  04:00:00,263820706.4686827,530029939.0677935 
 02/02  05:00:00,263820706.4686827,530029939.0677935 
 02/02  06:00:00,263820706.4686827,530029939.0677935 
 02/02  07:00:00,263820706.4686827,530029939.0677935 
 02/02  08:00:00,393042429.1503881,963413257.5306101 
 02/02  09:00:00,697975301.2755026,1236853616.8250707 
 02/02  10:00:00,695911717.7786328,1236853616.8250707 
 02/02  11:00:00,695861386.473831,1236853616.8250707 
 02/02  12:00:00,695354478.332614,1236853616.8250707 
 02/02  13:00:00,695253096.7043707,1236853616.8250707 
 02/02  14:00:00,694912913.5631569,1236853616.8250707 
 02/02  15:00:00,695036867.1654694,1236853616.8250707 
 02/02  16:00:00,695751441.6295061,1236853616.8250707 
 02/02  17:00:00,324327800.2550874,826693077.8833808 
 02/02  18:00:00,328019089.1353629,826693077.8833808 
 02/02  19:00:00,328166048.16519817,826693077.8833808 
 02/02  20:00:00,328166048.16519817,826693077.8833808 
 02/02  21:00:00,328166048.16519817,826693077.8833808 
 02/02  22:00:00,328166048.16519817,826693077.8833808 
 02/02  23:00:00,337041981.7355389,791858908.6016902 
 02/02  24:00:00,263820706.4686827,530029939.0677935 
 02/03  01:00:00,263820706.4686827,530029939.0677935 
 02/03  02:00:00,263820706.4686827,530029939.0677935 
 02/03  03:00:00,263820706.4686827,530029939.0677935 
 02/03  04:00:00,263820706.4686827,530029939.0677935 
 02/03  05:00:00,263820706.4686827,530029939.0677935 
 02/03  06:00:00,263820706.4686827,530029939.0677935 
 02/03  07:00:00,263820706.4686827,530029939.0677935 
 02/03  08:00:00,394034152.6919119,963413257.5306101 
 02/03  09:00:00,698224266.4334794,1236853616.8250707 
 02/03  10:00:00,695962049.0834345,1236853616.8250707 
 02/03  11:00:00,695455859.9608574,1236853616.8250707 
 02/03  12:00:00,695253096.7043707,1236853616.8250707 
 02/03  13:00:00,695753271.7043805,1236853616.8250707 
 02/03  14:00:00,694912913.5631569,1236853616.8250707 
 02/03  15:00:00,695036867.1654694,1236853616.8250707 
 02/03  16:00:00,695373504.9039958,1236853616.8250707 
